2015/2016,C.R.A. ARCO IRIS,Estiche de Cinca,22903,San Miguel del Cinca,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. ARCO IRIS,Pueyo de Santa Cruz,22193,Pueyo de Santa Cruz,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. ARCO IRIS,Santalecina,22903,San Miguel del Cinca,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. BAJO GALLEGO,Leciñena,50137,Leciñena,9,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. BAJO GALLEGO,Ontinar de Salz,50298,Zuera,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. BAJO GALLEGO,Perdiguera,50206,Perdiguera,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. BECQUER,Novallas,50190,Novallas,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. BECQUER,Vera de Moncayo,50280,Vera de Moncayo,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CAMPO DE BELLO,Bello,44039,Bello,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CAMPO DE BELLO,Odón,44168,Odón,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CAMPO DE BELLO,Tornos,44219,Tornos,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CERRO DE SANTA CRUZ,Cubel,50090,Cubel,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CERRO DE SANTA CRUZ,Used,50271,Used,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CINCA-CINQUETA,Bielsa,22057,Bielsa,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CINCA-CINQUETA,Gistaín,22114,Gistaín,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CINCA-CINQUETA,Laspuña,22144,Laspuña,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CINCA-CINQUETA,Plan,22182,Plan,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. CINCA-CINQUETA,San Juan de Plan,22207,San Juan de Plan,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE ALBARRACIN,Albarracín,44009,Albarracín,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE ALBARRACIN,Bronchales,44045,Bronchales,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE ALBARRACIN,Gea de Albarracín,44117,Gea de Albarracín,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE ALBARRACIN,Orihuela del Tremedal,44174,Orihuela del Tremedal,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE ALTORRICON,Altorricón,22025,Altorricón,19,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE ALTORRICON,Vencillón,22909,Vencillón,9,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE LA FRESNEDA,Fresneda (La),44108,Fresneda (La),6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE LA FRESNEDA,Ráfales,44194,Ráfales,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE LA FRESNEDA,Valjunquera,44247,Valjunquera,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Bardallur,50044,Bardallur,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Lucena de Jalón,50146,Lucena de Jalón,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Lumpiaque,50150,Lumpiaque,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Rueda de Jalón,50228,Rueda de Jalón,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Salillas de Jalón,50231,Salillas de Jalón,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE LUMPIAQUE,Urrea de Jalón,50269,Urrea de Jalón,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE MARTIN DEL RIO,Barriada Obrera del Sur,44238,Utrillas,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE MARTIN DEL RIO,Martín del Río,44144,Martín del Río,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE MUNIESA,Alacón,44006,Alacón,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE MUNIESA,Muniesa,44161,Muniesa,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DE MUNIESA,Oliete,44172,Oliete,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DEL EBRO,Gelsa,50119,Gelsa,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DEL EBRO,Velilla de Ebro,50278,Velilla de Ebro,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DEL EBRO,Zaida (La),50296,Zaida (La),1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DEL MEZQUIN,Castelserás,44068,Castelserás,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DEL MEZQUIN,Codoñera (La),44080,Codoñera (La),1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DEL MEZQUIN,Torrevelilla,44230,Torrevelilla,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. DEL MEZQUIN,Valdealgorfa,44241,Valdealgorfa,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. EL ENEBRO,Morés,50177,Morés,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. EL ENEBRO,Saviñán,50241,Saviñán,6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. EL ENEBRO,Sestrica,50243,Sestrica,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. EL MIRADOR,Moros,50178,Moros,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. EL MIRADOR,Munébrega,50183,Munébrega,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. EL MIRADOR,Villalengua,50287,Villalengua,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. EL TREBOL,Binaced,22060,Binaced,9,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. EL TREBOL,Esplús,22099,Esplús,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. EL TREBOL,San Esteban de Litera,22205,San Esteban de Litera,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Azanuy,22040,Azanuy-Alins,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Estada,22102,Estada,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Estadilla,22103,Estadilla,10,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Fonz,22110,Fonz,13,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. ESTADILLA-FONZ,Grado (El),22115,Grado (El),1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. FABARA-NONASPE DOS AGUAS,Fabara,50102,Fabara,7,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. FABARA-NONASPE DOS AGUAS,Nonaspe,50189,Nonaspe,14,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. GOYA,Caminreal,44056,Caminreal,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. GOYA,Fuentes Claras,44112,Fuentes Claras,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. GOYA,Ojos Negros,44169,Ojos Negros,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. GOYA,Torrijo del Campo,44232,Torrijo del Campo,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Alcalá de Ebro,50013,Alcalá de Ebro,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Boquiñeni,50053,Boquiñeni,5,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Bárboles,50043,Bárboles,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Cabañas de Ebro,50064,Cabañas de Ebro,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Figueruelas,50107,Figueruelas,11,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Grisén,50123,Grisén,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. INSULA BARATARIA,Luceni,50147,Luceni,7,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. L`ALBADA,Almolda (La),50022,Almolda (La),2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. L`ALBADA,Bujaraloz,50059,Bujaraloz,12,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. L`ALBARDIN,Almonacid de la Cuba,50023,Almonacid de la Cuba,5,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. L`ALBARDIN,Azuara,50039,Azuara,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. L`ALBARDIN,Letux,50139,Letux,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. L`ALBARDIN,Lécera,50136,Lécera,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA CEPA,Aguarón,50004,Aguarón,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA CEPA,Cosuenda,50088,Cosuenda,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA CEPA,Paniza,50200,Paniza,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA HUECHA,Ambel,50027,Ambel,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA HUECHA,Magallón,50153,Magallón,9,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA HUECHA,Maleján,50156,Maleján,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA LLITERA,Albelda,22009,Albelda,7,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA LLITERA,Alcampell,22016,Alcampell,6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA LLITERA,Castillonroy,22089,Castillonroy,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA LLITERA,Estopiñán,22105,Estopiñán del Castillo,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA SABINA,Alcubierre,22018,Alcubierre,5,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA SABINA,Farlete,50104,Farlete,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA SABINA,Frula,22023,Almuniente,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA SABINA,Monegrillo,50170,Monegrillo,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA SABINA,Nuez de Ebro,50193,Nuez de Ebro,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA SABINA,Osera de Ebro,50199,Osera de Ebro,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA SABINA,Robres,22197,Robres,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LA SABINA,Villafranca de Ebro,50285,Villafranca de Ebro,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LAS VIÑAS,Bureta,50061,Bureta,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LAS VIÑAS,Fuendejalón,50113,Fuendejalón,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LAS VIÑAS,Pozuelo de Aragón,50216,Pozuelo de Aragón,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LAS VIÑAS,Tabuenca,50249,Tabuenca,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Alera,50230,Sádaba,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Biota,50051,Biota,10,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Luesia,50148,Luesia,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Sádaba,50230,Sádaba,5,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LOS BAÑALES,Uncastillo,50267,Uncastillo,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Bayo (El),50095,Ejea de los Caballeros,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Bárdenas,50095,Ejea de los Caballeros,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Pinsoro,50095,Ejea de los Caballeros,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Rivas,50095,Ejea de los Caballeros,5,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Santa Anastasia,50095,Ejea de los Caballeros,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. LUIS BUÑUEL,Valareña,50095,Ejea de los Caballeros,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MAESTRAZGO - GUDAR,Mosqueruela,44160,Mosqueruela,9,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MARIA MOLINER,Burgo de Ebro (El),50062,Burgo de Ebro (El),13,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MARIA MOLINER,Mediana de Aragón,50164,Mediana de Aragón,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MATARRANYA,Calaceite,44049,Calaceite,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MATARRANYA,Mazaleón,44147,Mazaleón,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MESA-PIEDRA-ALTO CAMPILLO,Ibdes,50125,Ibdes,7,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MESA-PIEDRA-ALTO CAMPILLO,Jaraba,50129,Jaraba,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MESA-PIEDRA-ALTO CAMPILLO,Nuévalos,50192,Nuévalos,5,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONEGROS NORTE,Albalatillo,22008,Albalatillo,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONEGROS NORTE,Cartuja de Monegros (La),22213,Sariñena,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONEGROS NORTE,Lanaja,22137,Lanaja,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONEGROS NORTE,Pallaruelo de Monegros,22213,Sariñena,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONEGROS NORTE,San Juan del Flumen,22213,Sariñena,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONLORA,Erla,50100,Erla,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONLORA,Luna,50151,Luna,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONTEARAGON,Angüés,22027,Angüés,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONTEARAGON,Chimillas,22096,Chimillas,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONTEARAGON,Siétamo,22222,Siétamo,6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONTEARAGON,Tierz,22228,Tierz,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONTESNEGROS,Candasnos,22077,Candasnos,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONTESNEGROS,Castejón de Monegros,22083,Castejón de Monegros,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. MONTESNEGROS,Peñalba,22172,Peñalba,9,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. OLEA,Aguaviva,44004,Aguaviva,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. OLEA,Castellote,44071,Castellote,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. OLEA,Cañada de Verich (La),44061,Cañada de Verich (La),2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. OLEA,Ginebrosa (La),44118,Ginebrosa (La),1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. ORBA,Muel,50181,Muel,17,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PALMIRA PLA,Cedrillas,44074,Cedrillas,6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PALMIRA PLA,Formiche Alto,44103,Formiche Alto,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PALMIRA PLA,Gúdar,44121,Gúdar,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PALMIRA PLA,Villarroya de los Pinares,44262,Villarroya de los Pinares,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PORTICO DE ARAGON,Alcalá de la Selva,44012,Alcalá de la Selva,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PORTICO DE ARAGON,Camarena de la Sierra,44054,Camarena de la Sierra,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PORTICO DE ARAGON,Fuentes de Rubielos,44113,Fuentes de Rubielos,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PORTICO DE ARAGON,Nogueruelas,44165,Nogueruelas,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PORTICO DE ARAGON,Puebla de Valverde (La),44192,Puebla de Valverde (La),7,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PORTICO DE ARAGON,Rubielos de Mora,44201,Rubielos de Mora,7,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PORTICO DE ARAGON,Valbona,44240,Valbona,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PUERTA DE ARAGON,Ariza,50034,Ariza,12,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. PUERTA DE ARAGON,Cetina,50081,Cetina,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. REGALLO,Puigmoreno,44013,Alcañiz,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. REGALLO,Valmuel,44013,Alcañiz,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIBAGORZA ORIENTAL,Arén,22035,Arén,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIBAGORZA ORIENTAL,Benabarre,22053,Benabarre,13,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIBAGORZA ORIENTAL,Montanuy,22157,Montanuy,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIBERA DEL CINCA,Miralsot,22112,Fraga,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIBERA DEL CINCA,Torrente de Cinca,22234,Torrente de Cinca,8,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIBERA DEL CINCA,Velilla de Cinca,22245,Velilla de Cinca,6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIO ARAGON,Ansó,22028,Ansó,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIO ARAGON,Berdún,22076,Canal de Berdún,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIO ARAGON,Hecho,22901,Valle de Hecho,6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIO ARAGON,Salvatierra de Esca,50232,Salvatierra de Esca,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIO ARAGON,Santa Cilia,22208,Santa Cilia,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIO ARAGON,Santa Engracia de Jaca,22902,Puente la Reina de Jaca,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIO RIBOTA,Aniñón,50029,Aniñón,5,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIO RIBOTA,Cervera de la Cañada,50079,Cervera de la Cañada,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. RIO RIBOTA,Villarroya de la Sierra,50293,Villarroya de la Sierra,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. SIERRA DE ALBARRACIN 1,Frías de Albarracín,44109,Frías de Albarracín,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. SIERRA DE ALBARRACIN 1,Guadalaviar,44120,Guadalaviar,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. SIERRA DE ALBARRACIN 1,Royuela,44198,Royuela,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. SIERRA DE ALBARRACIN 1,Terriente,44215,Terriente,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. SIERRA DE ALBARRACIN 1,Torres de Albarracín,44229,Torres de Albarracín,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TERUEL UNO,Alfambra,44016,Alfambra,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TERUEL UNO,Argente,44028,Argente,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TERUEL UNO,Camañas,44053,Camañas,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TERUEL UNO,Galve,44115,Galve,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TRES RIBERAS,Fuentes de Jiloca,50116,Fuentes de Jiloca,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TRES RIBERAS,Maluenda,50159,Maluenda,9,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TRES RIBERAS,Mara,50162,Mara,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TRES RIBERAS,Miedes de Aragón,50169,Miedes de Aragón,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TRES RIBERAS,Terrer,50253,Terrer,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TURIA,Celadas,44075,Celadas,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TURIA,San Blas,44216,Teruel,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TURIA,Villaspesa,44216,Teruel,11,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. TURIA,Villastar,44263,Villastar,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Abiego,22001,Abiego,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Adahuesca,22003,Adahuesca,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Alquézar,22024,Alquézar,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Azara,22041,Azara,4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Castillazuelo,22088,Castillazuelo,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VERO-ALCANADRE,Pozán de Vero,22186,Pozán de Vero,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VICORT-ISUELA,Frasno (El),50110,Frasno (El),1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VICORT-ISUELA,Mesones de Isuela,50166,Mesones de Isuela,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VIOLADA MONEGROS,Gurrea de Gállego,22119,Gurrea de Gállego,5,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VIOLADA MONEGROS,Tardienta,22226,Tardienta,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A. VIOLADA MONEGROS,Temple (El),22119,Gurrea de Gállego,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALBEOS,Albalate de Cinca,22007,Albalate de Cinca,6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALBEOS,Belver de Cinca,22052,Belver de Cinca,12,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALBEOS,Osso de Cinca,22167,Osso de Cinca,5,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALGARS,Beceite,44037,Beceite,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALGARS,Cretas,44086,Cretas,7,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTA RIBAGORZA,Benasque,22054,Benasque,17,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTA RIBAGORZA,Castejón de Sos,22084,Castejón de Sos,13,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTA RIBAGORZA,Cerler,22054,Benasque,6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTA RIBAGORZA,Laspaúles,22143,Laspaúles,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTA RIBAGORZA,Sahún,22200,Sahún,3,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTO MAESTRAZGO,Cantavieja,44059,Cantavieja,7,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTO MAESTRAZGO,Fortanete,44106,Fortanete,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTO MAESTRAZGO,Iglesuela del Cid (La),44126,Iglesuela del Cid (La),4,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTO MAESTRAZGO,Pitarque,44183,Pitarque,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ALTO MAESTRAZGO,Villarluengo,44260,Villarluengo,1,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ARIÑO-ALLOZA,Alloza,44022,Alloza,2,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.ARIÑO-ALLOZA,Ariño,44029,Ariño,6,AM06102016,Sexto,Sexto,E. Primaria
2015/2016,C.R.A.BAJA RIBAGORZA,Lascuarre,22142,Lascuarre,1,AM06102016,Sexto,Sexto,E. Primaria
